ID,Dead, Age ,Gender,Race,Class,Major1,Major2,Minor1,Minor2,Position,Profession,Industry,City,State
12876,,50,Female,White,1991,Physical Therapy,,,,"RN, Surgical Trauma & Progressive Care",Nurse,Healthcare/Medical Services,Clinton,CT
449702,,48,Female,White,2000,Nursing,,,,RN/Staff Nurse,,,Wilson,NC
1254989,,53,Female,White,2012,Nursing,,,,RNC,,Healthcare/Medical Services,Berkley,MA
10020540,,62,Female,Black or African American,1979,Nursing,,,,RNC,,,Saint Helena Island,SC
10048947,,57,Female,,1983,Nursing,,,,Rnc Ibclc,,,Newmarket,NH
1046525,,34,Female,,2007,Management,,,,Rollover Education Specialist,,,Boston,MA
227315,,46,Female,,1996,Art,Graphic Design,,,RTO Coordinator,,Education - Related Services,"Bangkapi, Bangkok",
10006364,,61,Female,,1974,Sociology,,,,Running Program Director,,,Portland,ME
1463115,,26,Female,White,2015,Political Science,,,,Rural Education Development Volunteer,,Education - Primary/Secondary,Sebastopol,CA
10003402,,62,Female,,1978,Biology,,,,Safety Assistant,,,Watertown,MA
10049025,,54,Female,Asian,1986,Retail Management,,,,Sales,,Telecom,Newton Center,MA
10057387,,,Female,,1980,Psychology,,,,Sales,,Retail - Gift Shops/Antiques,North Reading,MA
10012393,,67,Female,,1973,Art and Music,Education,,,Sales,,,Lynchburg,VA
10024747,,67,Female,White,1974,Education,Psychology,,,Sales,,,West Harwich,MA
10015689,,62,Female,,1978,Psychology,,,,Sales,,,Mahwah,NJ
10057441,,,Female,,1980,Business Administration,,,,Sales,,,Medfield,MA
10047190,,60,Female,White,1981,Retail Management,,,,Sales,,,Newton Highlands,MA
10051060,,56,Female,,1985,Government,,,,Sales,,,Duxbury,MA
10054164,,55,Female,,1985,Management,,,,Sales,,,Dover,NJ
10046611,,53,Female,,1988,Accounting,,,,Sales,,,Framingham,MA
23049,,51,Female,White,1989,Retail Management,,,,Sales,,,Katonah,NY
16222,,49,Female,White,1991,Communications,,,,Sales,,,Medford,MA
298203,,41,Female,,2000,Communications,,,,Sales,,,Randolph,MA
395614,,41,Female,Asian,2000,Art,Communications,Graphic Design,,Sales,,,Nahant,MA
10015294,,,Female,White,1979,Psychology,,,,Sales & Marketing,,,New York,NY
1273458,,30,Female,White,2010,Marketing,,,,Sales & Marketing Associate,,,Northborough,MA
461334,,38,Female,White,2002,Economics,,,,Sales & Marketing Coordinator,,,Porter Ranch,CA
10002580,,48,Female,White,1969,Government,,,,Sales & Marketing Strategist,,,Hampden,MA
10049608,,60,Female,,1981,Government,Management,,,Sales Administrator,,,Mamaroneck,NY
711054,,34,Female,White,2008,International Relations,,,,Sales Administrator,,,Los Angeles,CA
10055517,,58,Female,,1983,Management,,,,Sales Agent,,Real Estate/Property Management,Darien,CT
10017377,,46,Female,,1962,Home Economics,,,,Sales Agent - Realtor,,,Center Harbor,NH
645318,,35,Female,White,2006,Retail Management,,,,"Sales and Quotations Specialist, Level II",,Consumer Product,Denver,CO
696939,,35,Female,White,2009,Arts Administration,,,,Sales and Service Manager,,Retail - General,Brighton,MA
1444313,,29,Female,,2013,Retail Management,,,,Sales Assistant,Retail Sales Representative,Retail - Wholesale,Aliso Viejo,CA
10049437,,51,Female,Asian,1989,Biology,,,,Sales Assistant,,,Los Ranchos,NM
157247,,50,Female,White,1992,English,,,,Sales Assistant,,,Plymouth,MA
1476618,,24,Female,White,2016,Social Work,,,,Sales Associate,,Social and Human Services,Chelmsford,MA
1165280,,57,Female,White,2016,Psychology,,English,,Sales Associate,,Retail - Food and Beverage Stores,Wellesley Hills,MA
1415884,,26,Female,White,2014,Nursing,,,,Sales Associate,,Real Estate/Property Management,Chestnut Hill,MA
1325081,,29,Female,White,2012,Arts Administration,,,,Sales Associate,,Non-Profit,Richmond,VA
1476109,,25,Female,White,2016,Nursing,,,,Sales Associate,,Healthcare/Medical Services,North Providence,RI
1441255,,26,Female,White,2014,Exercise Science,,,,Sales Associate,,Health/Fitness,Westford,MA
10037900,,,Female,,1961,Social Science,,,,Sales Associate,,Fashion/Beauty,Lexington,MA
1149568,,32,Female,White,2009,English,,,,Sales Associate,,Fashion/Beauty,South Boston,MA
10016547,,65,Female,,1977,Mathematics,,,,Sales Associate,,,Framingham,MA
10057748,,,Female,,1979,Economics,,,,Sales Associate,,,Manchester,MA
10056620,,60,Female,,1980,Management,,,,Sales Associate,,,Cape Elizabeth,ME
16494,,49,Female,White,1991,International Business,,,,Sales Associate,,,Bayside,WI
273480,,44,Female,White,1997,Human Services,Women's Studies,,,Sales Associate,,,New York,NY
311100,,43,Female,,1998,Biology,,,,Sales Associate,,,Avon,CT
452375,,58,Female,White,2002,English,,,,Sales Associate,,,North Quincy,MA
1323315,,28,Female,White,2012,Economics,,,,Sales Associate,,,Roxbury Crossing,MA
1616549,,25,Female,White,2015,History,,,,Sales Associate,,,Salem,CT
1476904,,25,Female,White,2016,English,,Education (secondary),,Sales Associate,,,North Granby,CT
10023747,,49,Female,,1971,Economics,Mathematics,,,Sales Associate/ Broker,,,Wayland,MA
10055044,,53,Female,,1988,Retail Management,,,,Sales Associate/Homemaker,,,Leawood,KS
1056340,,32,Female,White,2009,International Relations,,,,Sales Consultant,,Retail - Wholesale,Hempstead,NY
10053199,,59,Female,,1982,Retail Management,,,,Sales Consultant,,,Farmington,CT
199473,,45,Female,White,1995,Psychology,,,,Sales Consultant,,,Berwick,ME
103705,,57,Female,Black or African American,1989,Management,,,,Sales Coordinator,,,Savannah,GA
118269,,49,Female,White,1992,English,,,,Sales Development Director,,Publishing,New York,NY
805257,,36,Female,,2005,Public Relations and Marketing,,,,Sales Director,,Retail - General,Cairo,
10036997,,,Female,,1972,Education,,,,Sales Director,,Publishing,Gainesville,FL
10057249,,60,Female,,1980,Economics,,,,Sales Director,,,Palo Alto,CA
436275,,37,Female,White,2003,Public Relations and Marketing,,Political Science,,Sales Director,,,Portsmouth,NH
10043240,,61,Female,Black or African American,1978,Management,,,,Sales Executive,,,Jamaica,NY
10051982,,59,Female,,1981,Psychology,,,,Sales Executive,,,Easton,CT
10047050,,51,Female,White,1989,Management,,,,Sales Executive,,,Sturbridge,MA
196046,,45,Female,White,1996,English,,,,Sales Executive,,,Mt Pleasant,SC
533614,,36,Female,White,2004,Arts Administration,,Elementary Education,,Sales Executive,,,Bristol,CT
1417958,,26,Female,Asian,2014,Chemistry,,,,Sales Lead,,Fashion/Beauty,Malden,MA
10056541,,,Female,,1975,Retail Management,,,,Sales Manager,,,Belmont,MA
10053680,,59,Female,Black or African American,1981,Management,,,,Sales Manager,,,Ellenwood,GA
10053051,,57,Female,,1984,English,,,,Sales Manager,,,Apollo Beach,FL
9226,,52,Female,White,1989,Political Science,,,,Sales Manager,,,Fort Lauderdale,FL
10026667,,52,Female,White,1989,Political Science,,,,Sales Manager,,,Raleigh,NC
10054243,,52,Female,White,1989,Communications,,,,Sales Manager,,,Sterling,VA
16053,,49,Female,White,1991,Accounting,,,,Sales Manager,,,Ellicott City,MD
18611,,49,Female,White,1991,Communications,,,,Sales Manager,,,Middlebury,CT
144760,,46,Female,White,1994,Psychology,,,,Sales Manager,,,Quincy,MA
457893,,39,Female,White,2002,Public Relations and Marketing,,Political Science,,Sales Manager,,,Kensington,NH
10048755,,50,Female,White,1990,International Relations,Management,,,"Sales Manager, Bard Electrophysiology",,,Marlborough,MA
10054915,,56,Female,,1985,Communications,,,,"Sales Manager, North America, Old Spice/Gillette",,Manufacturing,Hingham,MA
10053218,,58,Female,,1982,Communications,,,,Sales Marketing Specialist,,Communications/Media,Long Island City,NY
200404,,46,Female,White,1995,Communications,,,,Sales Operatot,,,Stafford Springs,CT
10051410,,52,Female,White,1988,Management,,,,Sales Professional,,Pharmaceutical/Biotechnology,Cortland,NY
450865,,43,Female,White,1999,Public Relations and Marketing,,Art,,Sales Professional,,Pharmaceutical/Biotechnology,Darien,CT
10022104,,49,Female,White,1970,Psychology,,,,Sales Represantative,,,Shelburne,VT
10003821,,70,Female,,1970,American Studies,Education,,,Sales Representative,,Retail - Food and Beverage Stores,Chestnut Hill,MA
583406,,60,Female,White,2004,,,,,Sales Representative,,Healthcare/Medical Services,Gloucester,MA
1023734,,31,Female,White,2009,Sociology,,,,Sales Representative,,Government - Federal,Haverhill,MA
952656,,33,Female,White,2007,Marketing,,,,Sales Representative,,Construction/Contracting,Braintree,MA
10024842,,48,Female,,1968,Education,,,,Sales Representative,,,Mattapoisett,MA
10047679,,56,Female,,1984,Retail Management,,,,Sales Representative,,,Richmond,VT
10031754,,54,Female,,1987,Communications,,,,Sales Representative,,,Mashpee,MA
364269,,40,Female,White,2000,Biology,,Chemistry,,Sales Representative,,,Kennett Square,PA
1407887,,28,Female,,2013,Art,,,,Sales Representative and Interior Design Consultan,,Retail - Gift Shops/Antiques,Pasadena,TX
10047893,,54,Female,,1986,Communications,,,,Sales Service Representative,,,Franklin,MA
1451634,,26,Female,White,2015,Communications,,,,Sales Specialist,,Fashion/Beauty,New York,NY
592045,,35,Female,White,2005,Public Relations and Marketing,,,,Sales Specialist,,Computers - Internet/Web Services,Boston,MA
508405,,37,Female,White,2004,Economics,Political Science,,,Sales Supervisor,,Aerospace/Aviation,Orlando,FL
961639,,31,Female,Asian,2010,Computer Science,,,,Sales Support Coordinator,,Telecom,Charlestown,MA
10029148,,,Female,White,1977,Art and Music,,,,Sales Support Manager,,,Danvers,MA
10055699,,58,Female,White,1983,Foreign Language,International Business,,,Sales Support Manager,,,Kuna,ID
202839,,45,Female,Asian,1996,English as a Second Language,Sociology,,,Sales Trader,,,New York,NY
109839,,52,Female,White,1989,Retail Management,,,,Sales-Family Owned Business,,,Houston,TX
639821,,40,Female,White,2003,Psychology,,Management,,Salesperson,,Real Estate/Property Management,Boston,MA
1402073,,27,Female,,2013,Chemistry,,Mathematics,physics of materials,Sample Processor,,Pharmaceutical/Biotechnology,Glastonbury,CT
1318410,,29,Female,White,2012,English,,,,Saturday Librarian,,Libraries,Norwell,MA
1643632,,23,Female,,2018,Economics,Marketing,,,SBA Loan Processor,,,Concor,MA
944275,,33,Female,White,2008,Psychology,,,,School Adjustment Counselor,,Healthcare/Medical Services,Wilmington,MA
10013918,,65,Female,,1975,Elementary Education,Special Education,,,School Adjustment Counselor,,Education - Primary/Secondary,Wayland,MA
10028914,,68,Female,,1976,Management,,,,School Counseling,,,Mahopac,NY
1254332,,31,Female,White,2010,Psychology,,,,School Counselor,,Healthcare/Medical Services,South Berwick,ME
164032,,47,Female,White,1994,Human Services,,,,School Counselor,,Education - Primary/Secondary,Hingham,MA
444835,,39,Female,White,2002,Human Services,Psychology,,,School Counselor,,Education - Primary/Secondary,East Weymouth,MA
10054786,,54,Female,,1986,Psychology,,,,School Counselor,,,Chandler,AZ
346886,,41,Female,White,2000,Psychology,,Biology,,School Counselor,,,Medford,MA
413442,,39,Female,White,2001,Psychology,,,,School Counselor/Clinical Mental Health Counselor,,,Burlington,MA
10055601,,58,Female,,1982,Nursing,,,,"School Health Nurse, LSN",,,Chanhassen,MN
10056014,,63,Female,Black or African American,1978,Education,,,,School Librarian,,Education - Libraries,Philadelphia,PA
10047106,,58,Female,White,1982,Nursing,,,,School Librarian,,,Mendon,MA
696225,,55,Female,White,1986,Library and Information Science,,,,School Librarian,,,Mattapoisett,MA
202594,,44,Female,White,1996,Biology,,,,School Nurse,,Healthcare/Medical Services,Middlebury,CT
1319785,,42,Female,White,2010,Nursing,,,,School Nurse,,Healthcare/Medical Services,Roslindale,MA
1448956,,50,Female,White,2012,Nursing,,,,School Nurse,,Healthcare/Medical Services,Needham,MA
962561,,36,Female,White,2006,Nursing,,,,School Nurse,,Health/Fitness,Melrose,MA
1410971,,49,Female,,2012,Nursing,,,,School Nurse,,Education - Related Services,Belmont,MA
10048753,,60,Female,,1982,Nursing,,,,School Nurse,,Education - Primary/Secondary,Kennebunk,ME
10050384,,56,Female,,1984,Nursing,,,,School Nurse,,Education - Primary/Secondary,Frisco,TX
22144,,52,Female,White,1990,Psychology,,,,School Nurse,,Education - Primary/Secondary,Woodbine,MD
10022653,,46,Female,,1961,Nursing,,,,School Nurse,,,Seabrook,TX
10027301,,46,Female,,1961,Nursing,,,,School Nurse,,,Melrose,MA
10011587,,48,Female,,1969,Nursing,,,,School Nurse,,,Southborough,MA
10034442,,50,Female,,1972,Nursing,Spanish,,,School Nurse,,,Danvers,MA
10002193,,63,Female,,1979,Nursing,,,,School Nurse,,,Watertown,MA
10028908,,63,Female,Black or African American,1979,Nursing,,,,School Nurse,,,Hyde Park,MA
10036310,,61,Female,,1979,Nursing,,,,School Nurse,,,Shrewsbury,MA
10057584,,60,Female,,1980,Nursing,,,,School Nurse,,,Kingston,MA
10049181,,59,Female,,1981,Nursing,,,,School Nurse,,,Franklin,MA
10046819,,55,Female,,1985,Nursing,,,,School Nurse,,,Brunswick,ME
10046921,,55,Female,White,1985,Nursing,,,,School Nurse,,,South Dennis,MA
10048789,,55,Female,,1985,Nursing,,,,School Nurse,,,The Woodlands,TX
10047455,,54,Female,,1988,Nursing,Psychology,,,School Nurse,,,Salem,MA
10047735,,53,Female,,1988,Nursing,,,,School Nurse,,,Woburn,MA
327232,,57,Female,White,1998,Nursing,,,,School Nurse,,,Cohasset,MA
1461264,,26,Female,White,2015,Nursing,,,,School Nurse - Elementary Division,,Healthcare/Medical Services,Newburyport,MA
10016803,,46,Female,White,1964,Nursing,,,,School Nurse Supervisor,,,Orleans,MA
10006346,,,Female,,1976,Nursing,,,,School Nurse Supervisor,,,Branford,CT
10051920,,53,Female,,1988,Nursing,Sociology,,,"School Nurse, Center School",,,Willington,CT
1463974,,36,Female,,2014,Nursing,,,,"School Nurse, Upper School",,Healthcare/Medical Services,Lynn,MA
10010416,,49,Female,,1972,Nursing,,,,School Nursing Leader,,,Marblehead,MA
16661,,50,Female,White,1991,Psychology,,,,School of Social Work,,,Old Greenwich,CT
10055889,,60,Female,,1985,Physical Therapy,,,,School Physical Therapist,,,Morris Plains,NJ
10054529,,51,Female,White,1989,Human Services,,,,School Psychologist,,Education - Primary/Secondary,Wayland,MA
415080,,39,Female,White,2001,Psychology,,Art,,School Psychologist,,Education - Primary/Secondary,Minneapolis,MN
10001326,,45,Female,,1960,Social Science,,,,School Psychologist,,,New Haven,CT
10004006,,47,Female,,1967,Nursing,,,,School Psychologist,,,Westtown,PA
10026535,,67,Female,,1973,Psychology,,,,School Psychologist,,,Milford,CT
10019340,,,Female,,1974,Education,English,,,School Psychologist,,,Akron,OH
10033552,,64,Female,Black or African American,1977,Education,,,,School Psychologist,,,Hamden,CT
10054740,,56,Female,White,1984,Communications,English,,,"School Psychologist, Ross Elementary",,Education - Primary/Secondary,Bethesda,MD
10044238,,66,Female,,1975,Education,,,,School Social Worker,,Education - Primary/Secondary,West Orange,NJ
10010987,,46,Female,,1961,Social Science,,,,School Social Worker,,,West Orange,NJ
10028435,,48,Female,,1967,Social Science,,,,School Social Worker,,,Asheville,NC
10032045,,48,Female,White,1967,Social Science,,,,School Social Worker,,,Sayville,NY
10040831,,68,Female,,1972,Psychology,,,,School Social Worker,,,Ardmore,PA
10047151,,55,Female,,1985,Communications,English,,,School Teacher,,,Duxbury,MA
10050977,,,Female,White,1987,Elementary Education,,,,School Teacher,,,Plaistow,NH
112320,,56,Female,White,1990,English,,,,School Teacher,,,Falmouth,MA
10037369,,46,Female,,1963,Home Economics,,,,"School Teacher, Math and Computers",,,Carnelian Bay,CA
10041712,,46,Female,,1963,Science,,,,Science Resource Teacher,,,San Jose,CA
10026957,,,Female,White,1973,Biology,,,,Science Teacher,,Education - Primary/Secondary,Weymouth,MA
192299,,45,Female,White,1995,Biology,,,,Science Teacher,,Education - Primary/Secondary,West Newton,MA
10040524,,47,Female,,1964,Biology,,,,Science Teacher,,,Sun City West,AZ
10029504,,49,Female,White,1970,Foreign Language,Spanish,,,Science Teacher,,,Los Angeles,CA
10000970,,,Female,,1977,Biology,,,,Science Teacher,,,Andover,MA
10051632,,51,Female,White,1990,Biology,Education,,,Science Teacher,,,N Smithfield,RI
115156,,48,Female,White,1993,Biopsychology,,,,Science Teacher,,,Preston,CT
270236,,43,Female,White,1997,Nutrition,,Biology,,Science Teacher,,,Narragansett,RI
319416,,42,Female,White,1998,Biology,Education,,,Science Teacher,,,Boylston,MA
1204348,,30,Female,White,2011,Psychology,,Elementary Education,,"Science Teacher, Grade 5",,Education - Primary/Secondary,Haverhill,MA
10022890,,68,Female,,1972,Biology,,,,"Science Teacher, Rutherford Elementary",,Education - Primary/Secondary,North Oaks,MN
145958,,55,Female,White,1992,Nutrition,,,,Science Teacher/Biology,,Education - Related Services,Boxborough,MA
10037250,,,Female,,1976,Biology,,,,Scientific Advisor,,,Cambridge,MA
236458,,45,Female,White,1996,Biochemistry,Chemistry,,,Scientist,,,Dedham,MA
10049599,,56,Female,,1984,Biology,,,,Scientist II,,Pharmaceutical/Biotechnology,Gloucester,MA
452821,,44,Female,White,2005,Nutrition,,Biology,,Scientist II,,,Stoughton,MA
352289,,41,Female,,1996,Chemistry,,Biology,,"Scientist II, Global Discovery Chemistry",,,Quincy,MA
1410689,,26,Female,Black or African American,2014,Chemistry,,,,Scientist III,,,Quincy,MA
10057448,,61,Female,,1980,Management,,,,Screenwriter,,,Fairview,PA
533583,,37,Female,White,2004,Managerial Finance,,Economics,,Search Consultant,,Employment Services/Coaching,Boylston,MA
925143,,33,Female,White,2008,Communications,,,,Search Marketing Specialist,,Advertising/Public Relations/Marketing,Boston,MA
701803,,35,Female,Black or African American,2006,Social Studies,,Early Childhood Education,,Second Grade Master Teacher/Mentor Teacher,,Education - Primary/Secondary,Cambridge,MA
696294,,41,Female,White,2005,Psychology,,Early Childhood Education,,Second Grade Teacher,,,Arlington,MA
1387344,,27,Female,White,2014,Communications,,,,Second Lieutenant,,Military,Quinebaug,CT
807138,,33,Female,Black or African American,2009,International Relations,,,,Second Lieutenant,,Government - Federal,Savannah,GA
